Dataset,Model_Family,Features,Feature_List,N_Features,R2_train_z,RMSE_train_z,R2_val_z,RMSE_val_z,R2_cv_mean_z,R2_cv_std_z,R2_train_e_gap,RMSE_train_e_gap,R2_val_e_gap,RMSE_val_e_gap,R2_test_e_gap,RMSE_test_e_gap,R2_train_e,RMSE_train_e,R2_val_e,RMSE_val_e,R2_test_z,RMSE_test_z,R2_test_e,RMSE_test_e,RMSE_train_tau_u,R2_train_tau_u,RMSE_val_tau_u,R2_val_tau_u,RMSE_test_tau_u,R2_test_tau_u,Valid_curve_count_train,Valid_curve_count_val,Valid_curve_count_test,Target_Mode,Target_Used_For_Training,Reconstructed_Gap_Formula,Reconstructed_E_Formula,Selection_Score
LOW_1,polynomial,delta_peak_mm + u_p_div_u_r + tau_r_div_tau_p + tau_p_div_u_r + sigma_n_div_u_p,"['delta_peak_mm', 'u_p_div_u_r', 'tau_r_div_tau_p', 'tau_p_div_u_r', 'sigma_n_div_u_p']",5,0.9719460613046672,0.26111117376746523,0.9836555730635169,0.15547227452335194,0.9307804388016649,0.019175274638225503,0.7112189376783804,6.739717714242237,0.9622932069416161,0.9507298102622965,0.8645025120022107,4.6097296806804495,0.7430162474178923,6.7397177142422375,0.9705226836407814,0.9507298102622965,0.9799588718803728,0.21130152727046758,0.8774821998411542,4.6097296806804495,0.025536692653289908,0.9984343930552735,0.009261089435304282,0.9997640179297754,0.022011373600740517,0.9980562091293151,104,26,33,direct_constrained_e_via_log_e_minus_c,log_e_minus_c_csds,e_minus_c_pred = exp(z_pred),e_pred = c_target + exp(z_pred),1.3971282650005268
LOW_1,polynomial,delta_peak_mm + u_p_div_u_r + tau_r_div_tau_p + tau_p_div_u_r + sigma_n_div_tau_r,"['delta_peak_mm', 'u_p_div_u_r', 'tau_r_div_tau_p', 'tau_p_div_u_r', 'sigma_n_div_tau_r']",5,0.9691684980811299,0.27373219246648267,0.9824496185165298,0.1611058771036874,0.9194748446742398,0.023183242144971156,0.6649044044776382,7.260085108741903,0.9554371996696875,1.033554898898533,0.8665762377983285,4.574318791158059,0.70180134764112,7.2600851087419045,0.9651629943401606,1.0335548988985335,0.9809505430067493,0.20600741576316992,0.87935727757453,4.574318791158059,0.025972245632134225,0.998380531731075,0.010689152374536907,0.9996856297891852,0.0226031037006449,0.9979502948005292,104,26,33,direct_constrained_e_via_log_e_minus_c,log_e_minus_c_csds,e_minus_c_pred = exp(z_pred),e_pred = c_target + exp(z_pred),1.3898687166391526
LOW_1,polynomial,delta_peak_mm + tau_r_MPa + u_p_div_u_r + tau_r_div_tau_p + tau_p_div_u_r + sigma_n_div_tau_r,"['delta_peak_mm', 'tau_r_MPa', 'u_p_div_u_r', 'tau_r_div_tau_p', 'tau_p_div_u_r', 'sigma_n_div_tau_r']",6,0.9784463213138047,0.22887019380771942,0.9845820643298874,0.15100148483564133,0.9331841546617324,0.027084997895095008,0.6888058684744194,6.9963745507941875,0.973833951845914,0.7919839508077247,0.8758303329273143,4.412834044815323,0.7230710523119139,6.9963745507941875,0.9795446704227995,0.7919839508077247,0.9809551832686643,0.2059823235364811,0.8877248967416287,4.412834044815322,0.015111680345879482,0.9994517496003724,0.008907747669070439,0.9997816814376829,0.015702677427005714,0.9990107577279407,104,26,33,direct_constrained_e_via_log_e_minus_c,log_e_minus_c_csds,e_minus_c_pred = exp(z_pred),e_pred = c_target + exp(z_pred),1.388465641871244
LOW_1,polynomial,delta_peak_mm + u_p_div_u_r + tau_r_div_tau_p + tau_p_div_u_r,"['delta_peak_mm', 'u_p_div_u_r', 'tau_r_div_tau_p', 'tau_p_div_u_r']",4,0.9666497349208908,0.2846939121298262,0.9669470545462062,0.22109208059785557,0.9266413779274902,0.020341176641617473,0.6368316241743903,7.558077903357895,0.9236595739444875,1.3527719903604012,0.848370871132682,4.876420593707979,0.6768196249140698,7.558077903357895,0.9403208094002699,1.3527719903604014,0.9798976171065356,0.21162419753583442,0.8628958545037451,4.87642059370798,0.023516271628614846,0.9986723292853122,0.020959273232130614,0.9987913312631094,0.020789388054047207,0.9982660416580578,104,26,33,direct_constrained_e_via_log_e_minus_c,log_e_minus_c_csds,e_minus_c_pred = exp(z_pred),e_pred = c_target + exp(z_pred),1.3882336258457895
LOW_1,polynomial,delta_peak_mm + u_p_div_u_r + tau_r_div_tau_p + tau_p_div_u_r + sigma_n_div_tau_p,"['delta_peak_mm', 'u_p_div_u_r', 'tau_r_div_tau_p', 'tau_p_div_u_r', 'sigma_n_div_tau_p']",5,0.968047656636011,0.27866337486566267,0.9823402207811922,0.16160721202536843,0.9167033231734226,0.027131664407982658,0.6484742737989005,7.4359405538785746,0.9563623163025116,1.0227704168328822,0.8651347197147721,4.598963008671264,0.6871803174278093,7.4359405538785746,0.9658862050256386,1.0227704168328824,0.9809003628271751,0.20627857021930637,0.8780538465877546,4.598963008671264,0.025118735751587584,0.9984852219813234,0.009649837959269906,0.9997437906989453,0.022236738786804815,0.9980162020521138,104,26,33,direct_constrained_e_via_log_e_minus_c,log_e_minus_c_csds,e_minus_c_pred = exp(z_pred),e_pred = c_target + exp(z_pred),1.3879787159271053
LOW_1,polynomial,delta_peak_mm + u_p_div_u_r + tau_p_div_tau_r + tau_r_div_tau_p + tau_p_div_u_r + sigma_n_div_u_p,"['delta_peak_mm', 'u_p_div_u_r', 'tau_p_div_tau_r', 'tau_r_div_tau_p', 'tau_p_div_u_r', 'sigma_n_div_u_p']",6,0.9768205888395468,0.23734480744975328,0.9837087815199383,0.15521900215765366,0.9326727966895408,0.032302153413089355,0.7386405077104662,6.411748679562137,0.9596415746675387,0.9835907124151837,0.8428416578100726,4.964534764284741,0.7674184637955377,6.411748679562137,0.9684497679385559,0.9835907124151839,0.9787846749422969,0.2174034336797747,0.8578963001732166,4.964534764284741,0.020784128508633124,0.9989629084924967,0.00838860059741356,0.9998063872808542,0.023732430892375964,0.9977403576922306,104,26,33,direct_constrained_e_via_log_e_minus_c,log_e_minus_c_csds,e_minus_c_pred = exp(z_pred),e_pred = c_target + exp(z_pred),1.3868149645233998
LOW_1,polynomial,delta_peak_mm + tau_peak_MPa_csds + u_p_div_u_r + tau_r_div_tau_p + tau_p_div_u_r,"['delta_peak_mm', 'tau_peak_MPa_csds', 'u_p_div_u_r', 'tau_r_div_tau_p', 'tau_p_div_u_r']",5,0.9740193472551805,0.2512774778940284,0.9815033752659428,0.16539194174642377,0.916407243770531,0.030707498102318695,0.6601519841880066,7.311386145468528,0.9633765460575432,0.9369727549339713,0.8830280461447139,4.283025981093148,0.6975722102106445,7.311386145468528,0.9713695848820261,0.9369727549339715,0.9836957907779972,0.19058618806376312,0.8942331206401,4.2830259810931475,0.011454870569308304,0.9996849831295088,0.007992786356986314,0.9998242273664787,0.014742579383782239,0.9991280286862275,104,26,33,direct_constrained_e_via_log_e_minus_c,log_e_minus_c_csds,e_minus_c_pred = exp(z_pred),e_pred = c_target + exp(z_pred),1.3866362473409763
LOW_1,polynomial,delta_peak_mm + tau_r_MPa + u_p_div_u_r + tau_r_div_tau_p + tau_p_div_u_r,"['delta_peak_mm', 'tau_r_MPa', 'u_p_div_u_r', 'tau_r_div_tau_p', 'tau_p_div_u_r']",5,0.975414980156628,0.2444352393831859,0.980186687174735,0.1711774890098549,0.9207866310213871,0.04144438956539614,0.6615600215418751,7.296224382613922,0.9806446065875873,0.6811587099462713,0.8972015374733272,4.015162683357064,0.6988252103903096,7.296224382613923,0.9848689053457447,0.6811587099462713,0.9843087082745059,0.1869695583828019,0.9070488931227642,4.015162683357064,0.013167376538520539,0.9995837522011871,0.007783097270260442,0.9998333291053711,0.009756163934671649,0.9996181318597018,104,26,33,direct_constrained_e_via_log_e_minus_c,log_e_minus_c_csds,e_minus_c_pred = exp(z_pred),e_pred = c_target + exp(z_pred),1.3864355637288888
LOW_1,polynomial,delta_peak_mm + tau_peak_MPa_csds + u_p_div_u_r + tau_r_div_tau_p + tau_r_div_u_p,"['delta_peak_mm', 'tau_peak_MPa_csds', 'u_p_div_u_r', 'tau_r_div_tau_p', 'tau_r_div_u_p']",5,0.9789374361982626,0.2262476891597297,0.9768128525609707,0.1851790129948115,0.9227983891369593,0.039306028387184035,0.7405975036515751,6.387698772221199,0.9920877879468232,0.43550813508028086,0.9723973985774773,2.0805820334837177,0.7691599774415191,6.3876987722212,0.9938146217464957,0.4355081350802809,0.9896198353862957,0.15207004494843387,0.975041529884273,2.0805820334837173,0.009002437288016486,0.9998054309988498,0.005870812555496425,0.9999051687928333,0.006506918008655872,0.9998301342126469,104,26,33,direct_constrained_e_via_log_e_minus_c,log_e_minus_c_csds,e_minus_c_pred = exp(z_pred),e_pred = c_target + exp(z_pred),1.3842814442907319
LOW_1,polynomial,delta_peak_mm + sigma_n_x_u_p + u_p_div_u_r + tau_r_div_tau_p + tau_r_div_u_p,"['delta_peak_mm', 'sigma_n_x_u_p', 'u_p_div_u_r', 'tau_r_div_tau_p', 'tau_r_div_u_p']",5,0.9713600591034571,0.26382417815681136,0.9719272837853452,0.20375595995731063,0.9286891308915383,0.02321760539570179,0.7071454596396286,6.787085698647939,0.9781002683979043,0.7245472440666094,0.9400402053194273,3.0664783671254225,0.7393912947840752,6.78708569864794,0.9828798668818796,0.7245472440666095,0.9874452065843093,0.16724238003116845,0.9457839237406402,3.0664783671254225,0.021854934826144323,0.998853292979528,0.011442145443211453,0.9996397783775115,0.010141185650407964,0.9995873966837978,104,26,33,direct_constrained_e_via_log_e_minus_c,log_e_minus_c_csds,e_minus_c_pred = exp(z_pred),e_pred = c_target + exp(z_pred),1.3839500886915441
